timestamp,value,label,KPI ID,missing,is_test
1749274560,5055.71484375,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,116.07421875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,4085.1328125,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,1593.32421875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,86.98046875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,116.01953125,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,0.296875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,113.1875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,34.5390625,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,34.11328125,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,50.19140625,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,47.6015625,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,0.4140625,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,104.71484375,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,0.30078125,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,9.5390625,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,94.828125,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,155.96484375,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,151.07421875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,0.29296875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,65.81640625,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,65.4296875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,30.62890625,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,30.34765625,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,0.203125,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,882.09375,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,0.296875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,790.69921875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,142.96875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,133.76953125,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,8.76171875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
1749274560,32.46875,0.0,31f390b4-8046-5d73-a22f-0ae7be6c3ef1,0,0
