uuid,timestamp,value,true_label,predicted_anomaly,threshold,is_above_threshold
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,34.97265625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.20703125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,36.02734375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,327.953125,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,327.5859375,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,322.69140625,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,322.1875,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,43.51171875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,43.125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,282.89453125,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,282.51171875,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.30078125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,19.00390625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,18.62109375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,38.9921875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,38.734375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,16.78515625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.32421875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,16.375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,99.21484375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.19921875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,98.9296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,46.50390625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.3671875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,46.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,67.5625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,67.1796875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,66.484375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,66.3359375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,47.3515625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,46.95703125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.3125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,515.45703125,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.20703125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,514.59375,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,10.5625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,10.18359375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,73.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,73.22265625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,38.47265625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,38.234375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,51.5859375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,51.203125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276647,0.30078125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,5193.67578125,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,115.21875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,4232.21484375,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,1691.59765625,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,96.46875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,96.10546875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.3984375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,119.62890625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,119.3671875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,34.4375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.3125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,34.0390625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,46.671875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,46.8671875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.4140625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,121.22265625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.30078125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,13.484375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,107.30859375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,150.23828125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,149.859375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,65.7734375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,65.265625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.30078125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,30.984375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,30.5625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.203125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,836.03515625,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,835.6640625,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,143.18359375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,133.78125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,8.97265625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,32.91015625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,32.53515625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,13.17578125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,12.9140625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,2490.43359375,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,334.35546875,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,333.9765625,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,102.609375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.75,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,101.7734375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,34.95703125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.20703125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,34.6640625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,327.95703125,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,327.57421875,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,322.56640625,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,322.1875,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,43.5,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,43.1171875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,282.8984375,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,282.51171875,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.30078125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,19.12890625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,18.62109375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,38.99609375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,38.61328125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,16.78515625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.32421875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,16.375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,99.21484375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.19921875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,98.9296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,46.5078125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.3671875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,46.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,67.55078125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,67.16796875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,66.46484375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,66.28125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,47.35546875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,46.95703125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.3125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,515.20703125,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.20703125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,514.9140625,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,10.5625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,10.1796875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,73.6796875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,73.6875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,38.61328125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,38.234375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,51.58984375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,51.203125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276662,0.30078125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,5199.125,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,115.21875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,4237.3828125,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,1694.05859375,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,97.9765625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,97.4921875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.3984375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,121.0078125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,120.625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,34.44140625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.3125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,34.04296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,47.3671875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,46.8671875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.4140625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,121.22265625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.30078125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,13.484375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,107.30859375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,150.23828125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,149.859375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,65.65234375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,65.26171875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.30078125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,30.71875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,30.484375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.203125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,836.25390625,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,835.7265625,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,143.2109375,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,133.78125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,8.97265625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,32.91015625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,32.53125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,13.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,12.9140625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,2490.6484375,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,334.35546875,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.29296875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,333.9765625,1,1,179.6653210009774,1
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,102.97265625,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.75,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,102.0078125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,34.95703125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,0.20703125,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,34.8046875,1,1,179.6653210009774,0
31f390b4-8046-5d73-a22f-0ae7be6c3ef1,1749276677,327.953125,1,1,179.6653210009774,1
